State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound.1,90% CI Upper Bound.1,Poverty Estimate Under Age 18,90% CI Lower Bound.2,90% CI Upper Bound.2,Poverty Percent Under Age 18,90% CI Lower Bound.3,90% CI Upper Bound.3,Poverty Estimate Ages 5-17,90% CI Lower Bound.4,90% CI Upper Bound.4,Poverty Percent Ages 5-17,90% CI Lower Bound.5,90% CI Upper Bound.5,Median Household Income,90% CI Lower Bound.6,90% CI Upper Bound.6,Poverty Estimate Ages 0-4,90% CI Lower Bound.7,90% CI Upper Bound.7,Poverty Percent Ages 0-4,90% CI Lower Bound.8,90% CI Upper Bound.8,Year
48,329.0,TX,Midland County,17779,14551,21007,12.8,10.5,15.1,7143,5570,8716,18.8,14.7,22.9,4897,3732,6062,18.4,14,22.8,54996,51934,58058,,,,,,,13
48,331.0,TX,Milam County,4832,3886,5778,20,16.1,23.9,2018,1606,2430,31.8,25.3,38.3,1388,1086,1690,30,23.5,36.5,38244,34448,42040,,,,,,,13
48,333.0,TX,Mills County,837,648,1026,17.9,13.9,21.9,306,234,378,29,22.2,35.8,204,152,256,26.5,19.8,33.2,39185,35464,42906,,,,,,,13
48,335.0,TX,Mitchell County,1620,1250,1990,23.1,17.8,28.4,504,387,621,27.9,21.5,34.3,338,253,423,26,19.4,32.6,36724,33008,40440,,,,,,,13
48,337.0,TX,Montague County,3021,2362,3680,15.6,12.2,19,1117,863,1371,25,19.3,30.7,729,546,912,22.7,17,28.4,44768,40839,48697,,,,,,,13
48,339.0,TX,Montgomery County,64169,57412,70926,13.7,12.3,15.1,25492,22127,28857,20,17.4,22.6,17076,14649,19503,18.2,15.6,20.8,61996,59405,64587,,,,,,,13
48,341.0,TX,Moore County,3450,2826,4074,15.9,13,18.8,1678,1352,2004,24.1,19.4,28.8,1120,880,1360,22.7,17.8,27.6,45795,41960,49630,,,,,,,13
48,343.0,TX,Morris County,2634,2127,3141,20.7,16.7,24.7,898,702,1094,30.7,24,37.4,618,478,758,29.5,22.8,36.2,35972,32428,39516,,,,,,,13
48,345.0,TX,Motley County,216,167,265,17.6,13.6,21.6,68,52,84,27.2,20.9,33.5,45,34,56,22.8,17,28.6,34852,31421,38283,,,,,,,13
48,347.0,TX,Nacogdoches County,14596,12426,16766,24.2,20.6,27.8,4898,4095,5701,32.6,27.3,37.9,3223,2605,3841,30.7,24.8,36.6,38046,35557,40535,,,,,,,13
48,349.0,TX,Navarro County,9315,7659,10971,19.7,16.2,23.2,3663,2878,4448,28.8,22.6,35,2460,1892,3028,26.8,20.6,33,38057,35268,40846,,,,,,,13
48,351.0,TX,Newton County,2793,2158,3428,20.4,15.8,25,975,744,1206,29.8,22.7,36.9,655,487,823,26.8,19.9,33.7,36492,33048,39936,,,,,,,13
48,353.0,TX,Nolan County,3214,2553,3875,21.6,17.2,26,1265,982,1548,32.2,25,39.4,849,644,1054,30.1,22.8,37.4,34920,31513,38327,,,,,,,13
48,355.0,TX,Nueces County,67589,60129,75049,20,17.8,22.2,27865,24319,31411,32.1,28,36.2,18870,16275,21465,29.9,25.8,34,43470,41186,45754,,,,,,,13
48,357.0,TX,Ochiltree County,1492,1223,1761,14.3,11.7,16.9,644,509,779,19.4,15.3,23.5,410,312,508,17.5,13.3,21.7,52866,47834,57898,,,,,,,13
48,359.0,TX,Oldham County,266,207,325,14.6,11.4,17.8,128,96,160,26.4,19.9,32.9,74,55,93,19.3,14.2,24.4,46597,41741,51453,,,,,,,13
48,361.0,TX,Orange County,13118,11002,15234,16.1,13.5,18.7,4548,3711,5385,22.5,18.4,26.6,3025,2375,3675,20.6,16.2,25,44758,41034,48482,,,,,,,13
48,363.0,TX,Palo Pinto County,5762,4860,6664,20.8,17.5,24.1,1954,1553,2355,28.7,22.8,34.6,1388,1107,1669,28.3,22.6,34,34574,32157,36991,,,,,,,13
48,365.0,TX,Panola County,3755,3036,4474,15.9,12.9,18.9,1303,1030,1576,22.4,17.7,27.1,889,690,1088,20.7,16.1,25.3,45212,41941,48483,,,,,,,13
48,367.0,TX,Parker County,12327,10113,14541,10.7,8.8,12.6,4678,3758,5598,16.1,12.9,19.3,3230,2568,3892,14.7,11.7,17.7,63584,58295,68873,,,,,,,13
48,369.0,TX,Parmer County,1726,1416,2036,16.9,13.9,19.9,706,558,854,22.5,17.8,27.2,475,369,581,21.1,16.4,25.8,39195,35288,43102,,,,,,,13
48,371.0,TX,Pecos County,2707,2093,3321,19.8,15.3,24.3,942,724,1160,24.3,18.7,29.9,629,471,787,23.8,17.8,29.8,42984,38869,47099,,,,,,,13
48,373.0,TX,Polk County,8294,6751,9837,20,16.3,23.7,3099,2450,3748,32.6,25.8,39.4,2027,1542,2512,29.4,22.4,36.4,37665,34095,41235,,,,,,,13
48,375.0,TX,Potter County,26259,22553,29965,22.8,19.6,26,10874,8966,12782,32.2,26.6,37.8,7221,5774,8668,31,24.8,37.2,35690,33114,38266,,,,,,,13
48,377.0,TX,Presidio County,1840,1416,2264,23.7,18.2,29.2,793,599,987,36.1,27.3,44.9,534,392,676,33,24.2,41.8,31297,28046,34548,,,,,,,13
48,379.0,TX,Rains County,1863,1435,2291,17,13.1,20.9,680,525,835,29.2,22.6,35.8,440,326,554,25.1,18.6,31.6,40595,36476,44714,,,,,,,13
48,381.0,TX,Randall County,11965,10005,13925,9.9,8.3,11.5,4034,3192,4876,13.5,10.7,16.3,2680,2074,3286,12.4,9.6,15.2,57402,54100,60704,,,,,,,13
48,383.0,TX,Reagan County,334,258,410,9.9,7.6,12.2,134,102,166,13.1,10,16.2,91,68,114,12.1,9,15.2,47493,44067,50919,,,,,,,13
48,385.0,TX,Real County,693,527,859,20.7,15.7,25.7,262,198,326,39.3,29.7,48.9,189,141,237,39.9,29.7,50.1,30499,27625,33373,,,,,,,13
48,387.0,TX,Red River County,2670,2133,3207,21.4,17.1,25.7,898,706,1090,34.1,26.8,41.4,590,448,732,30.3,23,37.6,32615,29343,35887,,,,,,,13
48,389.0,TX,Reeves County,3507,2814,4200,33,26.5,39.5,1180,956,1404,38.4,31.1,45.7,794,631,957,37,29.4,44.6,32839,29477,36201,,,,,,,13
48,391.0,TX,Refugio County,1230,967,1493,17.2,13.5,20.9,473,369,577,28.1,21.9,34.3,315,238,392,25.6,19.3,31.9,38470,35125,41815,,,,,,,13
48,393.0,TX,Roberts County,69,53,85,8.5,6.5,10.5,31,24,38,15.1,11.5,18.7,21,16,26,14.3,10.6,18,59699,53440,65958,,,,,,,13
48,395.0,TX,Robertson County,3523,2811,4235,21.3,17,25.6,1350,1049,1651,31.9,24.8,39,910,681,1139,29.6,22.2,37,38073,34336,41810,,,,,,,13
48,397.0,TX,Rockwall County,4846,3714,5978,6,4.6,7.4,2146,1624,2668,9.1,6.9,11.3,1494,1108,1880,8.4,6.2,10.6,84763,78492,91034,,,,,,,13
48,399.0,TX,Runnels County,2142,1699,2585,20.8,16.5,25.1,816,637,995,31.6,24.7,38.5,567,437,697,29.3,22.6,36,34515,31439,37591,,,,,,,13
48,401.0,TX,Rusk County,8299,6713,9885,17.1,13.8,20.4,2901,2290,3512,23.4,18.5,28.3,1896,1441,2351,21.4,16.3,26.5,41840,38053,45627,,,,,,,13
48,403.0,TX,Sabine County,2346,1915,2777,22,18,26,701,554,848,34,26.9,41.1,481,373,589,31.3,24.3,38.3,34605,31085,38125,,,,,,,13
48,405.0,TX,San Augustine County,2088,1652,2524,24.2,19.1,29.3,694,542,846,37.9,29.6,46.2,459,347,571,34.3,25.9,42.7,32543,29161,35925,,,,,,,13
48,407.0,TX,San Jacinto County,5792,4641,6943,21.8,17.5,26.1,2000,1533,2467,31.7,24.3,39.1,1371,1031,1711,29.4,22.1,36.7,41650,37850,45450,,,,,,,13
48,409.0,TX,San Patricio County,12654,10775,14533,19.8,16.9,22.7,5369,4438,6300,30.1,24.9,35.3,3290,2576,4004,25.3,19.8,30.8,45965,42059,49871,,,,,,,13
48,411.0,TX,San Saba County,1088,825,1351,20.4,15.5,25.3,398,305,491,33.1,25.4,40.8,265,199,331,31.4,23.5,39.3,35978,32714,39242,,,,,,,13
48,413.0,TX,Schleicher County,551,436,666,16.7,13.2,20.2,228,178,278,24.1,18.8,29.4,150,114,186,22.1,16.8,27.4,41533,37268,45798,,,,,,,13
48,415.0,TX,Scurry County,2681,2131,3231,17.6,14,21.2,960,746,1174,23.2,18,28.4,643,489,797,22.1,16.8,27.4,45907,41336,50478,,,,,,,13
48,417.0,TX,Shackelford County,458,360,556,14,11,17,165,129,201,20.9,16.3,25.5,105,78,132,17.9,13.3,22.5,42976,38578,47374,,,,,,,13
48,419.0,TX,Shelby County,5358,4389,6327,21,17.2,24.8,2149,1768,2530,31.5,25.9,37.1,1320,1014,1626,27.2,20.9,33.5,36677,33325,40029,,,,,,,13
48,421.0,TX,Sherman County,383,296,470,12.8,9.9,15.7,146,112,180,16.8,12.9,20.7,96,72,120,14.3,10.7,17.9,44699,40073,49325,,,,,,,13
48,423.0,TX,Smith County,35744,31288,40200,17.1,15,19.2,12666,10558,14774,23.6,19.7,27.5,7911,6221,9601,20.5,16.1,24.9,44261,41700,46822,,,,,,,13
48,425.0,TX,Somervell County,839,638,1040,10.2,7.8,12.6,376,288,464,17.9,13.7,22.1,257,192,322,16,12,20,52134,47429,56839,,,,,,,13
48,427.0,TX,Starr County,23936,20437,27435,39.3,33.6,45,9643,7900,11386,46.4,38,54.8,6711,5485,7937,44.7,36.5,52.9,24537,22413,26661,,,,,,,13
48,429.0,TX,Stephens County,1731,1332,2130,19.4,14.9,23.9,659,504,814,29.8,22.8,36.8,449,336,562,27.6,20.7,34.5,37167,33613,40721,,,,,,,13
48,431.0,TX,Sterling County,128,98,158,11.4,8.7,14.1,52,39,65,18.9,14.3,23.5,34,25,43,17.4,12.8,22,50943,45664,56222,,,,,,,13
48,433.0,TX,Stonewall County,252,196,308,17.5,13.6,21.4,83,64,102,26.1,20,32.2,56,42,70,23,17.2,28.8,37513,33898,41128,,,,,,,13
48,435.0,TX,Sutton County,504,383,625,12.6,9.6,15.6,208,158,258,20.2,15.4,25,139,104,174,19.5,14.5,24.5,53501,47960,59042,,,,,,,13
48,437.0,TX,Swisher County,1558,1226,1890,21.8,17.2,26.4,619,483,755,31.1,24.3,37.9,396,296,496,28.1,21,35.2,35736,32298,39174,,,,,,,13
48,439.0,TX,Tarrant County,307362,292296,322428,16.8,16,17.6,121288,113107,129469,23.8,22.2,25.4,80835,74612,87058,22.1,20.4,23.8,52882,51654,54110,,,,,,,13
48,441.0,TX,Taylor County,21544,18574,24514,16.8,14.5,19.1,6770,5216,8324,21.2,16.3,26.1,4267,3145,5389,19.4,14.3,24.5,40718,37602,43834,,,,,,,13
48,443.0,TX,Terrell County,161,123,199,16.8,12.8,20.8,51,39,63,26.6,20.3,32.9,33,24,42,26,19.3,32.7,39260,35236,43284,,,,,,,13
48,445.0,TX,Terry County,2675,2090,3260,23.3,18.2,28.4,1077,819,1335,32.8,25,40.6,682,499,865,30.2,22.1,38.3,31984,29917,34051,,,,,,,13
48,447.0,TX,Throckmorton County,246,191,301,15.3,11.9,18.7,88,68,108,24.8,19.3,30.3,58,44,72,21.5,16.4,26.6,39860,35996,43724,,,,,,,13
48,449.0,TX,Titus County,5869,4766,6972,18.3,14.9,21.7,2578,1998,3158,26.1,20.2,32,1772,1340,2204,25.7,19.4,32,38221,34840,41602,,,,,,,13
48,451.0,TX,Tom Green County,18954,15952,21956,17.7,14.9,20.5,6571,5282,7860,25.4,20.4,30.4,4444,3487,5401,24.6,19.3,29.9,41626,38170,45082,,,,,,,13
48,453.0,TX,Travis County,188084,176799,199369,18.1,17,19.2,60565,54656,66474,24.1,21.7,26.5,39442,34933,43951,22.8,20.2,25.4,53303,51534,55072,,,,,,,13
48,455.0,TX,Trinity County,3085,2418,3752,21.2,16.6,25.8,1036,801,1271,33.9,26.2,41.6,698,524,872,31,23.3,38.7,32745,29553,35937,,,,,,,13
48,457.0,TX,Tyler County,4110,3302,4918,21,16.9,25.1,1225,953,1497,28.7,22.3,35.1,840,643,1037,26.8,20.5,33.1,36384,33373,39395,,,,,,,13
48,459.0,TX,Upshur County,6233,4906,7560,15.9,12.5,19.3,2375,1838,2912,24.5,18.9,30.1,1630,1221,2039,22.9,17.2,28.6,44434,40538,48330,,,,,,,13
48,461.0,TX,Upton County,538,428,648,16.4,13,19.8,205,158,252,23.1,17.8,28.4,136,102,170,22,16.5,27.5,47854,43143,52565,,,,,,,13
48,463.0,TX,Uvalde County,6700,5310,8090,25.8,20.4,31.2,2905,2224,3586,38.9,29.8,48,1980,1487,2473,36.4,27.3,45.5,32749,29863,35635,,,,,,,13
48,465.0,TX,Val Verde County,10131,7983,12279,21.5,16.9,26.1,4599,3549,5649,32.3,24.9,39.7,3127,2359,3895,30.4,22.9,37.9,38574,35705,41443,,,,,,,13
48,467.0,TX,Van Zandt County,9097,7564,10630,17.5,14.5,20.5,3309,2657,3961,26.7,21.4,32,2221,1735,2707,24.1,18.8,29.4,41452,38245,44659,,,,,,,13
48,469.0,TX,Victoria County,15918,13671,18165,18.5,15.9,21.1,6657,5602,7712,29.3,24.7,33.9,4446,3673,5219,27.4,22.6,32.2,45687,42068,49306,,,,,,,13
48,471.0,TX,Walker County,13132,10670,15594,25.5,20.7,30.3,3050,2422,3678,28.2,22.4,34,1999,1528,2470,26.3,20.1,32.5,38138,34714,41562,,,,,,,13
48,473.0,TX,Waller County,7405,5907,8903,18.3,14.6,22,2818,2216,3420,26,20.4,31.6,1914,1467,2361,25.1,19.2,31,47180,42920,51440,,,,,,,13
48,475.0,TX,Ward County,1607,1234,1980,15.2,11.7,18.7,684,523,845,23.7,18.1,29.3,460,345,575,22.3,16.7,27.9,43871,39404,48338,,,,,,,13
48,477.0,TX,Washington County,4694,3732,5656,14.6,11.6,17.6,1586,1219,1953,21.8,16.8,26.8,1069,799,1339,20.2,15.1,25.3,44897,40857,48937,,,,,,,13
48,479.0,TX,Webb County,81311,72928,89694,32.1,28.8,35.4,38893,34267,43519,43.9,38.7,49.1,26676,23262,30090,42.1,36.7,47.5,35295,33124,37466,,,,,,,13
48,481.0,TX,Wharton County,7550,6228,8872,18.5,15.3,21.7,2940,2367,3513,27.1,21.8,32.4,2053,1651,2455,26.2,21.1,31.3,41911,38320,45502,,,,,,,13
48,483.0,TX,Wheeler County,694,532,856,12.8,9.8,15.8,291,223,359,21.3,16.3,26.3,195,146,244,19.7,14.7,24.7,45848,41810,49886,,,,,,,13
48,485.0,TX,Wichita County,19145,15594,22696,16.2,13.2,19.2,7315,5856,8774,24.9,19.9,29.9,4852,3820,5884,23.5,18.5,28.5,42738,40599,44877,,,,,,,13
48,487.0,TX,Wilbarger County,2452,1993,2911,18.8,15.3,22.3,914,719,1109,27.2,21.4,33,603,464,742,25.7,19.8,31.6,35785,32425,39145,,,,,,,13
48,489.0,TX,Willacy County,7320,5911,8729,38.9,31.4,46.4,2502,1953,3051,43.3,33.8,52.8,1712,1297,2127,40.7,30.8,50.6,28487,25578,31396,,,,,,,13
48,491.0,TX,Williamson County,32349,27039,37659,7.4,6.2,8.6,12989,10367,15611,10.5,8.4,12.6,8863,6913,10813,9.8,7.6,12,70276,65487,75065,,,,,,,13
48,493.0,TX,Wilson County,5365,4272,6458,12.4,9.9,14.9,2004,1571,2437,17.9,14,21.8,1348,1033,1663,15.7,12,19.4,56873,51699,62047,,,,,,,13
48,495.0,TX,Winkler County,1077,827,1327,15.2,11.7,18.7,457,350,564,21.9,16.8,27,305,228,382,20.7,15.5,25.9,47674,43024,52324,,,,,,,13
48,497.0,TX,Wise County,7012,5558,8466,12,9.5,14.5,2560,1979,3141,16.8,13,20.6,1680,1250,2110,14.9,11.1,18.7,55118,50402,59834,,,,,,,13
48,499.0,TX,Wood County,7205,5926,8484,17.6,14.5,20.7,2270,1782,2758,27.5,21.6,33.4,1555,1200,1910,25.5,19.7,31.3,39514,36951,42077,,,,,,,13
48,501.0,TX,Yoakum County,1042,801,1283,13.1,10.1,16.1,463,355,571,18.3,14,22.6,312,234,390,17.6,13.2,22,48521,44318,52724,,,,,,,13
48,503.0,TX,Young County,3064,2389,3739,16.9,13.2,20.6,1141,883,1399,26,20.1,31.9,744,559,929,23.6,17.7,29.5,40133,35997,44269,,,,,,,13
48,505.0,TX,Zapata County,4783,3868,5698,33.6,27.2,40,2243,1814,2672,46.3,37.4,55.2,1456,1144,1768,44.3,34.8,53.8,30104,27009,33199,,,,,,,13
48,507.0,TX,Zavala County,4144,3272,5016,36.3,28.7,43.9,1712,1327,2097,46.4,36,56.8,1176,891,1461,44.3,33.6,55,22982,20768,25196,,,,,,,13
49,0.0,UT,Utah,377396,364961,389831,13.6,13.2,14,140772,133410,148134,16.2,15.4,17,90385,83885,96885,14.9,13.8,16,55802,55045,56559,47016.0,43496.0,50536.0,18.2,16.8,19.6,13
49,1.0,UT,Beaver County,708,545,871,10.8,8.3,13.3,328,247,409,15.1,11.4,18.8,212,154,270,13.5,9.8,17.2,44126,39827,48425,,,,,,,13
49,3.0,UT,Box Elder County,5021,4029,6013,10.1,8.1,12.1,2098,1582,2614,12.6,9.5,15.7,1368,999,1737,11.5,8.4,14.6,51558,47902,55214,,,,,,,13
49,5.0,UT,Cache County,18567,16455,20679,16.7,14.8,18.6,5870,4923,6817,16.7,14,19.4,3545,2829,4261,14.8,11.8,17.8,47589,44629,50549,,,,,,,13
49,7.0,UT,Carbon County,3070,2432,3708,14.8,11.7,17.9,1049,789,1309,18.7,14.1,23.3,677,490,864,17.3,12.5,22.1,47585,43622,51548,,,,,,,13
49,9.0,UT,Daggett County,85,66,104,7.8,6.1,9.5,23,17,29,8.2,6.1,10.3,15,11,19,7.5,5.4,9.6,48751,43693,53809,,,,,,,13
49,11.0,UT,Davis County,25573,21513,29633,8.3,7,9.6,10759,8592,12926,10.2,8.1,12.3,7036,5462,8610,9.5,7.4,11.6,68974,66037,71911,,,,,,,13
49,13.0,UT,Duchesne County,2227,1721,2733,12,9.3,14.7,947,718,1176,15.1,11.4,18.8,578,412,744,13.5,9.6,17.4,54973,51463,58483,,,,,,,13
49,15.0,UT,Emery County,1372,1084,1660,12.6,10,15.2,578,439,717,16.9,12.8,21,374,275,473,15.2,11.2,19.2,48745,45794,51696,,,,,,,13
49,17.0,UT,Garfield County,726,587,865,14.6,11.8,17.4,257,194,320,19.5,14.7,24.3,168,122,214,17.5,12.8,22.2,40762,36728,44796,,,,,,,13
49,19.0,UT,Grand County,1434,1110,1758,15.5,12,19,508,382,634,24.3,18.3,30.3,330,240,420,22.7,16.5,28.9,41410,37203,45617,,,,,,,13
49,21.0,UT,Iron County,9629,8020,11238,21.1,17.6,24.6,3417,2680,4154,25.2,19.8,30.6,2216,1659,2773,23.7,17.8,29.6,41094,37355,44833,,,,,,,13
49,23.0,UT,Juab County,1343,1078,1608,13.2,10.6,15.8,665,514,816,17.7,13.7,21.7,443,329,557,16.3,12.1,20.5,51762,47609,55915,,,,,,,13
49,25.0,UT,Kane County,849,651,1047,11.9,9.1,14.7,316,235,397,18.8,14,23.6,213,154,272,17.4,12.6,22.2,42515,38250,46780,,,,,,,13
49,27.0,UT,Millard County,2156,1796,2516,17.2,14.3,20.1,973,789,1157,24.2,19.6,28.8,597,454,740,20.5,15.6,25.4,47316,42548,52084,,,,,,,13
49,29.0,UT,Morgan County,570,443,697,5.9,4.6,7.2,240,181,299,7.1,5.3,8.9,155,112,198,6.3,4.6,8,74509,66822,82196,,,,,,,13
49,31.0,UT,Piute County,308,240,376,21.1,16.5,25.7,146,110,182,36.7,27.6,45.8,96,69,123,32.1,23.2,41,34079,31195,36963,,,,,,,13
49,33.0,UT,Rich County,265,203,327,11.5,8.8,14.2,120,90,150,16.6,12.5,20.7,79,57,101,14.8,10.7,18.9,50980,45857,56103,,,,,,,13
49,35.0,UT,Salt Lake County,149852,139932,159772,14.5,13.5,15.5,56178,50703,61653,18.8,17,20.6,36593,32436,40750,17.5,15.5,19.5,56166,54698,57634,,,,,,,13
49,37.0,UT,San Juan County,4360,3618,5102,29.9,24.8,35,1598,1266,1930,32.5,25.7,39.3,993,746,1240,27.8,20.9,34.7,37444,34176,40712,,,,,,,13
49,39.0,UT,Sanpete County,4586,3591,5581,17.8,13.9,21.7,1730,1304,2156,21.3,16,26.6,1148,833,1463,19.6,14.2,25,45231,41981,48481,,,,,,,13
49,41.0,UT,Sevier County,3150,2528,3772,15.2,12.2,18.2,1382,1071,1693,21.2,16.4,26,897,673,1121,18.9,14.2,23.6,43190,40116,46264,,,,,,,13
49,43.0,UT,Summit County,2888,2226,3550,7.7,5.9,9.5,1236,919,1553,12.1,9,15.2,814,582,1046,10.5,7.5,13.5,85221,78652,91790,,,,,,,13
49,45.0,UT,Tooele County,5669,4601,6737,9.6,7.8,11.4,2571,1989,3153,12.2,9.4,15,1667,1241,2093,11,8.2,13.8,61719,56387,67051,,,,,,,13
49,47.0,UT,Uintah County,3845,3029,4661,11.7,9.2,14.2,1560,1186,1934,14.3,10.9,17.7,994,724,1264,13.4,9.8,17,58936,54948,62924,,,,,,,13
49,49.0,UT,Utah County,73997,67027,80967,14.3,13,15.6,23343,19591,27095,12.8,10.7,14.9,14784,11974,17594,11.9,9.6,14.2,58077,55646,60508,,,,,,,13
49,51.0,UT,Wasatch County,2113,1641,2585,8.8,6.8,10.8,1068,808,1328,13.1,9.9,16.3,708,519,897,12.1,8.9,15.3,56379,52714,60044,,,,,,,13
49,53.0,UT,Washington County,21972,18157,25787,15.7,13,18.4,9931,7938,11924,23.8,19,28.6,6496,5042,7950,22.1,17.1,27.1,46001,43998,48004,,,,,,,13
49,55.0,UT,Wayne County,448,348,548,16.4,12.8,20,207,155,259,25.9,19.4,32.4,138,100,176,22.5,16.3,28.7,39593,35793,43393,,,,,,,13
49,57.0,UT,Weber County,30614,26734,34494,13.2,11.5,14.9,11676,9609,13743,16.9,13.9,19.9,7051,5419,8683,14.5,11.1,17.9,52183,49920,54446,,,,,,,13
50,0.0,VT,Vermont,71378,68401,74355,11.9,11.4,12.4,19367,17893,20841,15.8,14.6,17,11914,10618,13210,13,11.6,14.4,52033,50824,53242,6502.0,5734.0,7270.0,21.3,18.8,23.8,13
50,1.0,VT,Addison County,3799,3051,4547,11.1,8.9,13.3,970,728,1212,13.7,10.3,17.1,586,419,753,10.9,7.8,14,54542,52082,57002,,,,,,,13
50,3.0,VT,Bennington County,5130,4122,6138,14.5,11.7,17.3,1468,1114,1822,20.4,15.5,25.3,925,671,1179,17.4,12.6,22.2,44701,41304,48098,,,,,,,13
50,5.0,VT,Caledonia County,4180,3282,5078,14,11,17,1365,1014,1716,21,15.6,26.4,858,606,1110,17.9,12.6,23.2,42452,40407,44497,,,,,,,13
50,7.0,VT,Chittenden County,15553,13627,17479,10.5,9.2,11.8,3191,2521,3861,10.7,8.5,12.9,1895,1404,2386,8.5,6.3,10.7,60865,57857,63873,,,,,,,13
50,9.0,VT,Essex County,1047,800,1294,16.7,12.8,20.6,307,223,391,27,19.6,34.4,202,140,264,23.6,16.3,30.9,34535,31207,37863,,,,,,,13
50,11.0,VT,Franklin County,5452,4357,6547,11.5,9.2,13.8,1857,1418,2296,16.4,12.5,20.3,1132,811,1453,13.5,9.7,17.3,53412,49111,57713,,,,,,,13
50,13.0,VT,Grand Isle County,728,570,886,10.5,8.2,12.8,211,158,264,15.9,11.9,19.9,133,95,171,13.1,9.3,16.9,56241,51058,61424,,,,,,,13
50,15.0,VT,Lamoille County,3275,2641,3909,13.6,11,16.2,984,764,1204,18.7,14.5,22.9,598,435,761,15.8,11.5,20.1,46549,42467,50631,,,,,,,13
50,17.0,VT,Orange County,3248,2533,3963,11.5,9,14,1005,748,1262,17.5,13,22,662,472,852,15.3,10.9,19.7,50192,46355,54029,,,,,,,13
50,19.0,VT,Orleans County,4848,4096,5600,18.4,15.5,21.3,1479,1177,1781,26.9,21.4,32.4,914,673,1155,22.4,16.5,28.3,39598,36792,42404,,,,,,,13
50,21.0,VT,Rutland County,7566,6154,8978,12.9,10.5,15.3,2011,1520,2502,18,13.6,22.4,1241,883,1599,14.8,10.5,19.1,46542,42964,50120,,,,,,,13
50,23.0,VT,Washington County,5009,3815,6203,8.7,6.6,10.8,1475,1074,1876,12.5,9.1,15.9,911,631,1191,10.4,7.2,13.6,54840,51032,58648,,,,,,,13
50,25.0,VT,Windham County,4637,3637,5637,10.8,8.5,13.1,1385,992,1778,16.9,12.1,21.7,879,592,1166,14.4,9.7,19.1,46566,42956,50176,,,,,,,13
50,27.0,VT,Windsor County,6905,5819,7991,12.4,10.4,14.4,1659,1269,2049,15.5,11.9,19.1,978,694,1262,12.2,8.7,15.7,49295,45635,52955,,,,,,,13
51,0.0,VA,Virginia,912779,894233,931325,11.6,11.4,11.8,284561,273934,295188,15.6,15,16.2,189082,179895,198269,14.3,13.6,15,61877,61383,62371,88811.0,83378.0,94244.0,17.7,16.6,18.8,13
51,1.0,VA,Accomack County,6359,5225,7493,19.3,15.9,22.7,2111,1680,2542,30.5,24.3,36.7,1352,1017,1687,27.3,20.5,34.1,37714,34430,40998,,,,,,,13
51,3.0,VA,Albemarle County,9139,7563,10715,9.7,8,11.4,2249,1701,2797,10.6,8,13.2,1500,1099,1901,9.6,7,12.2,63972,59448,68496,,,,,,,13
51,5.0,VA,Alleghany County,2151,1687,2615,13.5,10.6,16.4,677,513,841,20.4,15.5,25.3,451,333,569,17.6,13,22.2,45108,41164,49052,,,,,,,13
51,7.0,VA,Amelia County,1503,1147,1859,11.9,9.1,14.7,505,377,633,18.4,13.7,23.1,343,248,438,17,12.3,21.7,49399,44522,54276,,,,,,,13
51,9.0,VA,Amherst County,4136,3210,5062,13.4,10.4,16.4,1333,1003,1663,20.2,15.2,25.2,898,663,1133,18.3,13.5,23.1,44494,40549,48439,,,,,,,13
51,11.0,VA,Appomattox County,2209,1731,2687,14.8,11.6,18,725,548,902,22.3,16.9,27.7,500,371,629,20.5,15.2,25.8,44097,40223,47971,,,,,,,13
51,13.0,VA,Arlington County,15894,13267,18521,7.4,6.2,8.6,3451,2652,4250,10.1,7.8,12.4,2309,1759,2859,10.6,8.1,13.1,98060,92902,103218,,,,,,,13
51,15.0,VA,Augusta County,7041,5765,8317,10,8.2,11.8,2127,1662,2592,14.1,11,17.2,1479,1130,1828,12.9,9.9,15.9,51036,46461,55611,,,,,,,13
51,17.0,VA,Bath County,498,380,616,10.8,8.2,13.4,122,91,153,15.9,11.9,19.9,82,60,104,13.4,9.7,17.1,42423,38217,46629,,,,,,,13
51,19.0,VA,Bedford County,6345,5094,7596,9.2,7.4,11,2039,1584,2494,13.7,10.6,16.8,1373,1045,1701,11.8,9,14.6,58264,54535,61993,,,,,,,13
51,21.0,VA,Bland County,879,673,1085,14.4,11,17.8,221,166,276,18.7,14,23.4,146,107,185,16.1,11.8,20.4,41654,37408,45900,,,,,,,13
51,23.0,VA,Botetourt County,2432,1905,2959,7.5,5.9,9.1,715,540,890,10.1,7.6,12.6,490,361,619,8.8,6.5,11.1,62204,56686,67722,,,,,,,13
51,25.0,VA,Brunswick County,3840,3200,4480,25.6,21.3,29.9,979,786,1172,31,24.9,37.1,594,442,746,25,18.6,31.4,35207,32028,38386,,,,,,,13
51,27.0,VA,Buchanan County,5459,4539,6379,24.3,20.2,28.4,1268,990,1546,30.8,24,37.6,834,635,1033,27.1,20.6,33.6,32722,29425,36019,,,,,,,13
51,29.0,VA,Buckingham County,3190,2449,3931,21.3,16.3,26.3,843,641,1045,26.3,20,32.6,560,417,703,24.7,18.4,31,37440,33929,40951,,,,,,,13
