State,Name,SNAP,Year
KS,Shawnee County,14.0,13
KS,Wyandotte County,19.2,13
KY,Boone County,9.1,13
KY,Bullitt County,10.2,13
KY,Campbell County,11.7,13
KY,Christian County,16.1,13
KY,Daviess County,12.9,13
KY,Fayette County,13.9,13
KY,Hardin County,11.7,13
KY,Jefferson County,14.5,13
KY,Kenton County,12.6,13
KY,McCracken County,16.0,13
KY,Madison County,17.3,13
KY,Pike County,27.7,13
KY,Warren County,14.8,13
LA,Ascension Parish,10.2,13
LA,Bossier Parish,12.4,13
LA,Caddo Parish,16.1,13
LA,Calcasieu Parish,15.1,13
LA,East Baton Rouge Parish,18.3,13
LA,Iberia Parish,20.2,13
LA,Jefferson Parish,15.5,13
LA,Lafayette Parish,11.2,13
LA,Lafourche Parish,17.6,13
LA,Livingston Parish,17.9,13
LA,Orleans Parish,21.7,13
LA,Ouachita Parish,18.9,13
LA,Rapides Parish,17.6,13
LA,St. Landry Parish,21.2,13
LA,St. Tammany Parish,9.5,13
LA,Tangipahoa Parish,23.2,13
LA,Terrebonne Parish,12.7,13
ME,Androscoggin County,26.2,13
ME,Aroostook County,22.9,13
ME,Cumberland County,13.7,13
ME,Kennebec County,20.2,13
ME,Penobscot County,20.8,13
ME,York County,14.4,13
MD,Allegany County,17.3,13
MD,Anne Arundel County,7.1,13
MD,Baltimore County,10.5,13
MD,Calvert County,7.1,13
MD,Carroll County,8.1,13
MD,Cecil County,7.5,13
MD,Charles County,7.7,13
MD,Frederick County,6.1,13
MD,Harford County,9.3,13
MD,Howard County,5.0,13
MD,Montgomery County,6.5,13
MD,Prince George's County,11.3,13
MD,St. Mary's County,8.8,13
MD,Washington County,14.2,13
MD,Wicomico County,14.2,13
MD,Baltimore city,25.9,13
MA,Barnstable County,8.6,13
MA,Berkshire County,14.6,13
MA,Bristol County,16.8,13
MA,Essex County,14.2,13
MA,Franklin County,14.2,13
MA,Hampden County,23.0,13
MA,Hampshire County,8.6,13
MA,Middlesex County,8.5,13
MA,Norfolk County,8.2,13
MA,Plymouth County,10.0,13
MA,Suffolk County,20.0,13
MA,Worcester County,12.8,13
MI,Allegan County,12.0,13
MI,Bay County,17.5,13
MI,Berrien County,17.5,13
MI,Calhoun County,16.6,13
MI,Clinton County,8.8,13
MI,Eaton County,14.4,13
MI,Genesee County,22.8,13
MI,Grand Traverse County,11.1,13
MI,Ingham County,16.9,13
MI,Isabella County,17.8,13
MI,Jackson County,18.1,13
MI,Kalamazoo County,15.2,13
MI,Kent County,15.1,13
MI,Lapeer County,13.1,13
MI,Lenawee County,14.8,13
MI,Livingston County,6.7,13
MI,Macomb County,14.3,13
MI,Marquette County,12.4,13
MI,Midland County,13.3,13
MI,Monroe County,14.0,13
MI,Muskegon County,23.9,13
MI,Oakland County,10.1,13
MI,Ottawa County,9.2,13
MI,Saginaw County,19.2,13
MI,St. Clair County,18.7,13
MI,Shiawassee County,17.8,13
MI,Van Buren County,19.6,13
MI,Washtenaw County,10.5,13
MI,Wayne County,25.9,13
MN,Anoka County,8.3,13
MN,Blue Earth County,9.6,13
MN,Carver County,2.2,13
MN,Dakota County,6.9,13
MN,Hennepin County,10.1,13
MN,Olmsted County,8.2,13
MN,Ramsey County,12.6,13
MN,Rice County,8.2,13
MN,St. Louis County,11.1,13
MN,Scott County,4.9,13
MN,Sherburne County,7.4,13
MN,Stearns County,8.0,13
MN,Washington County,5.7,13
MN,Wright County,7.2,13
MS,DeSoto County,9.1,13
MS,Forrest County,24.6,13
MS,Harrison County,20.9,13
MS,Hinds County,23.7,13
MS,Jackson County,15.8,13
MS,Jones County,18.8,13
MS,Lauderdale County,24.4,13
MS,Lee County,13.7,13
MS,Madison County,8.8,13
MS,Rankin County,8.6,13
MO,Boone County,12.5,13
MO,Buchanan County,19.4,13
MO,Cape Girardeau County,13.6,13
MO,Cass County,10.6,13
MO,Christian County,8.9,13
MO,Clay County,9.2,13
MO,Cole County,10.5,13
MO,Franklin County,9.8,13
MO,Greene County,14.2,13
MO,Jackson County,14.3,13
MO,Jasper County,15.1,13
MO,Jefferson County,12.1,13
MO,Platte County,5.7,13
MO,St. Charles County,5.1,13
MO,St. Francois County,22.7,13
MO,St. Louis County,10.4,13
MO,St. Louis city,23.4,13
MT,Cascade County,9.8,13
MT,Flathead County,10.0,13
MT,Gallatin County,5.3,13
MT,Lewis and Clark County,8.1,13
MT,Missoula County,13.7,13
MT,Yellowstone County,10.0,13
NE,Douglas County,11.5,13
NE,Lancaster County,8.8,13
NE,Sarpy County,6.2,13
NV,Clark County,12.5,13
NV,Washoe County,9.6,13
NH,Cheshire County,11.7,13
NH,Grafton County,6.7,13
NH,Hillsborough County,8.8,13
NH,Merrimack County,10.0,13
NH,Rockingham County,4.9,13
NH,Strafford County,11.3,13
NJ,Atlantic County,14.9,13
NJ,Bergen County,5.2,13
NJ,Burlington County,4.7,13
NJ,Camden County,13.9,13
NJ,Cape May County,5.6,13
NJ,Cumberland County,21.9,13
NJ,Essex County,16.5,13
NJ,Gloucester County,9.7,13
NJ,Hudson County,15.7,13
NJ,Hunterdon County,2.8,13
NJ,Mercer County,10.7,13
NJ,Middlesex County,6.1,13
NJ,Monmouth County,5.6,13
NJ,Morris County,3.4,13
NJ,Ocean County,8.2,13
NJ,Passaic County,19.9,13
NJ,Salem County,12.9,13
NJ,Somerset County,2.3,13
NJ,Sussex County,4.7,13
NJ,Union County,9.3,13
NJ,Warren County,8.5,13
NM,Bernalillo County,15.9,13
NM,Chaves County,18.3,13
NM,Doña Ana County,21.3,13
NM,Lea County,8.9,13
NM,McKinley County,22.6,13
NM,Otero County,16.6,13
NM,Sandoval County,12.6,13
NM,San Juan County,15.4,13
NM,Santa Fe County,11.4,13
NM,Valencia County,23.4,13
NY,Albany County,11.1,13
NY,Bronx County,37.9,13
NY,Broome County,16.5,13
NY,Cattaraugus County,17.3,13
NY,Cayuga County,11.1,13
NY,Chautauqua County,20.6,13
NY,Chemung County,16.6,13
NY,Clinton County,18.4,13
NY,Dutchess County,10.7,13
NY,Erie County,16.4,13
NY,Jefferson County,16.7,13
NY,Kings County,24.7,13
NY,Livingston County,11.9,13
NY,Madison County,13.5,13
NY,Monroe County,14.5,13
NY,Nassau County,5.4,13
NY,New York County,14.5,13
NY,Niagara County,13.6,13
NY,Oneida County,18.7,13
NY,Onondaga County,14.6,13
NY,Ontario County,9.6,13
NY,Orange County,12.0,13
NY,Oswego County,15.6,13
NY,Putnam County,3.6,13
NY,Queens County,14.6,13
NY,Rensselaer County,13.7,13
NY,Richmond County,13.3,13
NY,Rockland County,10.0,13
NY,St. Lawrence County,17.1,13
NY,Saratoga County,9.0,13
NY,Schenectady County,15.0,13
NY,Steuben County,14.8,13
NY,Suffolk County,6.5,13
NY,Sullivan County,13.1,13
NY,Tompkins County,10.7,13
NY,Ulster County,9.2,13
NY,Warren County,11.2,13
NY,Wayne County,10.6,13
NY,Westchester County,9.5,13
NC,Alamance County,14.0,13
NC,Brunswick County,16.6,13
NC,Buncombe County,12.8,13
NC,Burke County,18.8,13
NC,Cabarrus County,9.4,13
NC,Caldwell County,19.5,13
NC,Carteret County,12.8,13
NC,Catawba County,17.0,13
NC,Chatham County,9.4,13
NC,Cleveland County,18.9,13
NC,Craven County,13.7,13
NC,Cumberland County,17.0,13
NC,Davidson County,18.3,13
NC,Durham County,10.8,13
NC,Forsyth County,13.9,13
NC,Gaston County,17.7,13
NC,Guilford County,14.1,13
NC,Harnett County,14.6,13
NC,Henderson County,11.7,13
NC,Iredell County,8.4,13
NC,Johnston County,15.0,13
NC,Lincoln County,14.7,13
NC,Mecklenburg County,12.3,13
NC,Moore County,6.5,13
NC,Nash County,19.8,13
NC,New Hanover County,14.0,13
NC,Onslow County,10.3,13
NC,Orange County,8.6,13
NC,Pitt County,16.0,13
NC,Randolph County,16.8,13
NC,Robeson County,32.9,13
NC,Rockingham County,17.4,13
NC,Rowan County,15.0,13
NC,Rutherford County,29.0,13
NC,Surry County,18.2,13
NC,Union County,10.0,13
NC,Wake County,7.2,13
NC,Wayne County,19.5,13
NC,Wilkes County,24.8,13
NC,Wilson County,15.8,13
ND,Burleigh County,6.0,13
ND,Cass County,10.5,13
ND,Grand Forks County,6.4,13
ND,Ward County,3.8,13
OH,Allen County,16.2,13
OH,Ashtabula County,20.4,13
OH,Belmont County,15.6,13
OH,Butler County,12.6,13
OH,Clark County,19.9,13
OH,Clermont County,9.0,13
OH,Columbiana County,17.2,13
OH,Cuyahoga County,18.6,13
OH,Delaware County,4.2,13
OH,Erie County,18.2,13
OH,Fairfield County,16.5,13
OH,Franklin County,15.5,13
OH,Geauga County,5.6,13
OH,Greene County,9.6,13
OH,Hamilton County,15.7,13
OH,Hancock County,11.4,13
OH,Jefferson County,21.2,13
OH,Lake County,9.1,13
OH,Licking County,14.7,13
OH,Lorain County,14.7,13
OH,Lucas County,20.9,13
OH,Mahoning County,19.7,13
OH,Marion County,22.7,13
OH,Medina County,7.8,13
OH,Miami County,7.6,13
OH,Montgomery County,17.2,13
OH,Muskingum County,23.7,13
OH,Portage County,12.4,13
OH,Richland County,20.6,13
OH,Ross County,22.0,13
OH,Scioto County,23.9,13
OH,Stark County,16.0,13
OH,Summit County,14.3,13
OH,Trumbull County,15.7,13
OH,Tuscarawas County,13.2,13
OH,Warren County,5.7,13
OH,Wayne County,12.6,13
OH,Wood County,8.3,13
OK,Canadian County,8.4,13
OK,Cleveland County,10.7,13
OK,Comanche County,16.8,13
OK,Creek County,11.7,13
OK,Muskogee County,20.3,13
OK,Oklahoma County,15.3,13
OK,Payne County,13.6,13
OK,Pottawatomie County,16.9,13
OK,Rogers County,9.7,13
OK,Tulsa County,13.7,13
OK,Wagoner County,11.0,13
OR,Benton County,12.4,13
OR,Clackamas County,13.7,13
OR,Deschutes County,19.9,13
OR,Douglas County,23.5,13
OR,Jackson County,22.0,13
OR,Josephine County,24.3,13
OR,Klamath County,30.9,13
OR,Lane County,21.4,13
OR,Linn County,21.9,13
OR,Marion County,23.8,13
OR,Multnomah County,20.4,13
OR,Polk County,24.1,13
OR,Umatilla County,23.4,13
OR,Washington County,13.6,13
OR,Yamhill County,21.1,13
PA,Adams County,8.1,13
PA,Allegheny County,12.0,13
PA,Armstrong County,15.8,13
PA,Beaver County,11.5,13
PA,Berks County,13.7,13
PA,Blair County,17.7,13
PA,Bucks County,5.3,13
PA,Butler County,8.8,13
PA,Cambria County,16.4,13
PA,Carbon County,9.5,13
PA,Centre County,6.4,13
PA,Chester County,5.1,13
PA,Clearfield County,16.7,13
PA,Columbia County,11.3,13
PA,Crawford County,15.0,13
PA,Cumberland County,7.2,13
PA,Dauphin County,11.7,13
PA,Delaware County,11.2,13
PA,Erie County,16.9,13
PA,Fayette County,19.8,13
PA,Franklin County,10.5,13
PA,Indiana County,12.3,13
PA,Lackawanna County,13.8,13
PA,Lancaster County,9.3,13
PA,Lawrence County,18.3,13
PA,Lebanon County,11.5,13
PA,Lehigh County,12.6,13
PA,Luzerne County,16.5,13
PA,Lycoming County,12.2,13
PA,Mercer County,14.3,13
PA,Monroe County,10.4,13
PA,Montgomery County,5.4,13
PA,Northampton County,10.7,13
PA,Northumberland County,11.8,13
PA,Philadelphia County,23.5,13
PA,Schuylkill County,13.7,13
PA,Somerset County,10.8,13
PA,Washington County,11.3,13
PA,Westmoreland County,11.0,13
PA,York County,10.7,13
RI,Kent County,12.7,13
RI,Newport County,7.7,13
RI,Providence County,20.2,13
RI,Washington County,9.3,13
SC,Aiken County,18.9,13
SC,Anderson County,16.5,13
SC,Beaufort County,7.8,13
SC,Berkeley County,12.4,13
SC,Charleston County,10.1,13
SC,Darlington County,30.1,13
SC,Dorchester County,14.0,13
SC,Florence County,19.5,13
SC,Greenville County,12.2,13
SC,Greenwood County,18.3,13
SC,Horry County,15.2,13
SC,Lancaster County,16.1,13
SC,Laurens County,20.6,13
SC,Lexington County,12.9,13
SC,Oconee County,16.1,13
SC,Orangeburg County,22.1,13
SC,Pickens County,11.5,13
SC,Richland County,14.0,13
SC,Spartanburg County,14.5,13
SC,Sumter County,18.2,13
SC,York County,12.3,13
SD,Minnehaha County,11.8,13
SD,Pennington County,16.0,13
TN,Anderson County,19.5,13
TN,Blount County,18.6,13
TN,Bradley County,16.4,13
TN,Davidson County,14.7,13
TN,Greene County,18.9,13
TN,Hamilton County,16.3,13
TN,Knox County,13.2,13
TN,Madison County,19.1,13
TN,Maury County,14.3,13
TN,Montgomery County,13.3,13
TN,Putnam County,12.3,13
TN,Robertson County,13.2,13
TN,Rutherford County,10.6,13
TN,Sevier County,19.2,13
TN,Shelby County,21.1,13
TN,Sullivan County,18.0,13
TN,Sumner County,12.6,13
TN,Washington County,14.8,13
TN,Williamson County,3.0,13
TN,Wilson County,11.2,13
TX,Angelina County,18.3,13
TX,Bastrop County,11.7,13
TX,Bell County,12.8,13
TX,Bexar County,15.9,13
TX,Bowie County,16.0,13
TX,Brazoria County,9.9,13
TX,Brazos County,10.5,13
TX,Cameron County,29.3,13
TX,Collin County,4.5,13
TX,Comal County,6.7,13
TX,Coryell County,10.3,13
TX,Dallas County,16.1,13
TX,Denton County,6.6,13
TX,Ector County,13.9,13
TX,Ellis County,11.3,13
TX,El Paso County,24.8,13
TX,Fort Bend County,7.9,13
TX,Galveston County,12.4,13
TX,Grayson County,17.3,13
TX,Gregg County,12.6,13
TX,Guadalupe County,9.3,13
TX,Harris County,14.0,13
TX,Harrison County,16.8,13
TX,Hays County,7.8,13
TX,Henderson County,16.5,13
TX,Hidalgo County,33.2,13
TX,Hunt County,17.8,13
TX,Jefferson County,17.9,13
TX,Johnson County,8.8,13
TX,Kaufman County,11.1,13
TX,Liberty County,22.2,13
TX,Lubbock County,13.5,13
TX,McLennan County,16.0,13
TX,Midland County,8.2,13
TX,Montgomery County,7.1,13
TX,Nacogdoches County,12.5,13
TX,Nueces County,17.1,13
TX,Orange County,16.3,13
TX,Parker County,7.9,13
TX,Potter County,18.1,13
TX,Randall County,8.5,13
TX,Rockwall County,6.5,13
TX,San Patricio County,10.7,13
TX,Smith County,9.6,13
TX,Tarrant County,12.4,13
TX,Taylor County,13.8,13
TX,Tom Green County,10.7,13
TX,Travis County,9.7,13
TX,Victoria County,13.1,13
TX,Walker County,5.7,13
TX,Webb County,31.4,13
TX,Wichita County,14.7,13
TX,Williamson County,5.9,13
UT,Cache County,9.3,13
UT,Davis County,6.2,13
UT,Salt Lake County,8.9,13
UT,Utah County,9.2,13
UT,Washington County,9.5,13
UT,Weber County,11.0,13
VT,Chittenden County,10.9,13
VA,Albemarle County,4.3,13
VA,Arlington County,4.9,13
VA,Augusta County,5.6,13
VA,Bedford County,8.3,13
VA,Chesterfield County,7.4,13
VA,Fairfax County,4.6,13
VA,Fauquier County,5.6,13
VA,Frederick County,4.5,13
VA,Hanover County,4.9,13
VA,Henrico County,11.0,13
VA,James City County,5.8,13
VA,Loudoun County,3.9,13
VA,Montgomery County,8.6,13
VA,Prince William County,6.7,13
VA,Roanoke County,9.5,13
VA,Rockingham County,4.7,13
VA,Spotsylvania County,7.4,13
VA,Stafford County,5.3,13
VA,York County,4.2,13
VA,Alexandria city,4.4,13
VA,Chesapeake city,6.6,13
VA,Hampton city,13.3,13
VA,Lynchburg city,16.6,13
VA,Newport News city,14.1,13
VA,Norfolk city,19.1,13
VA,Portsmouth city,13.9,13
VA,Richmond city,17.6,13
VA,Roanoke city,18.6,13
VA,Suffolk city,14.3,13
VA,Virginia Beach city,7.2,13
WA,Benton County,19.2,13
WA,Chelan County,18.0,13
WA,Clallam County,14.4,13
WA,Clark County,14.9,13
WA,Cowlitz County,20.1,13
WA,Franklin County,22.1,13
WA,Grant County,19.6,13
WA,Grays Harbor County,20.1,13
WA,Island County,9.3,13
WA,King County,11.1,13
WA,Kitsap County,12.8,13
WA,Lewis County,19.3,13
WA,Pierce County,16.1,13
WA,Skagit County,16.6,13
WA,Snohomish County,13.4,13
WA,Spokane County,18.9,13
WA,Thurston County,13.0,13
WA,Whatcom County,18.0,13
WA,Yakima County,26.4,13
WV,Berkeley County,12.2,13
WV,Cabell County,20.1,13
WV,Harrison County,13.2,13
WV,Kanawha County,15.6,13
WV,Monongalia County,5.8,13
WV,Raleigh County,21.2,13
WV,Wood County,14.9,13
WI,Brown County,13.4,13
WI,Dane County,8.6,13
WI,Dodge County,10.4,13
WI,Eau Claire County,10.4,13
WI,Fond du Lac County,6.7,13
WI,Jefferson County,14.2,13
WI,Kenosha County,17.3,13
WI,La Crosse County,11.5,13
WI,Manitowoc County,8.3,13
WI,Marathon County,12.6,13
WI,Milwaukee County,24.1,13
WI,Outagamie County,8.8,13
WI,Ozaukee County,8.2,13
WI,Portage County,13.1,13
WI,Racine County,13.2,13
WI,Rock County,20.0,13
WI,St. Croix County,6.8,13
WI,Sheboygan County,14.2,13
WI,Walworth County,11.0,13
WI,Washington County,7.3,13
WI,Waukesha County,5.3,13
WI,Winnebago County,11.9,13
WI,Wood County,14.1,13
WY,Laramie County,8.6,13
WY,Natrona County,7.6,13
PRIC,Arecibo Municipio,45.4,13
PRIC,Bayamón Municipio,28.3,13
PRIC,Caguas Municipio,32.4,13
PRIC,Carolina Municipio,26.7,13
PRIC,Guaynabo Municipio,17.3,13
PRIC,Mayagüez Municipio,41.3,13
PRIC,Ponce Municipio,44.7,13
PRIC,San Juan Municipio,28.0,13
PRIC,Toa Alta Municipio,29.9,13
PRIC,Toa Baja Municipio,32.7,13
PRIC,Trujillo Alto Municipio,22.3,13
AL,Baldwin County,7.0,14
AL,Calhoun County,17.4,14
AL,Cullman County,12.2,14
AL,DeKalb County,20.5,14
AL,Elmore County,11.9,14
AL,Etowah County,15.6,14
AL,Houston County,15.8,14
AL,Jefferson County,16.0,14
AL,Lauderdale County,15.8,14
AL,Lee County,13.4,14
AL,Limestone County,14.5,14
AL,Madison County,11.9,14
AL,Marshall County,18.5,14
AL,Mobile County,17.4,14
AL,Montgomery County,18.9,14
AL,Morgan County,15.3,14
AL,St. Clair County,14.4,14
AL,Shelby County,5.9,14
AL,Talladega County,21.2,14
AL,Tuscaloosa County,10.5,14
AL,Walker County,18.4,14
AK,Anchorage Municipality,8.3,14
AK,Fairbanks North Star Borough,6.2,14
AK,Matanuska-Susitna Borough,11.7,14
AZ,Apache County,25.8,14
AZ,Cochise County,15.2,14
AZ,Coconino County,16.3,14
AZ,Maricopa County,11.5,14
AZ,Mohave County,16.4,14
AZ,Navajo County,28.2,14
AZ,Pima County,14.4,14
AZ,Pinal County,12.7,14
AZ,Yavapai County,10.3,14
AZ,Yuma County,21.1,14
AR,Benton County,7.5,14
AR,Craighead County,16.4,14
AR,Faulkner County,12.8,14
AR,Garland County,14.2,14
AR,Jefferson County,22.4,14
AR,Lonoke County,9.2,14
AR,Pulaski County,11.2,14
AR,Saline County,9.8,14
AR,Sebastian County,15.3,14
AR,Washington County,9.1,14
AR,White County,13.5,14
CA,Alameda County,7.2,14
CA,Butte County,11.1,14
CA,Contra Costa County,6.5,14
CA,El Dorado County,7.6,14
CA,Fresno County,21.0,14
CA,Humboldt County,11.5,14
CA,Imperial County,17.8,14
CA,Kern County,18.3,14
CA,Kings County,19.0,14
CA,Lake County,8.4,14
CA,Los Angeles County,9.4,14
CA,Madera County,20.3,14
CA,Marin County,4.0,14
CA,Mendocino County,14.3,14
CA,Merced County,21.3,14
CA,Monterey County,7.1,14
CA,Napa County,4.7,14
CA,Nevada County,7.3,14
CA,Orange County,6.7,14
CA,Placer County,4.4,14
CA,Riverside County,11.1,14
CA,Sacramento County,12.1,14
CA,San Bernardino County,16.2,14
CA,San Diego County,6.9,14
CA,San Francisco County,4.3,14
CA,San Joaquin County,15.1,14
CA,San Luis Obispo County,5.7,14
CA,San Mateo County,3.9,14
CA,Santa Barbara County,8.2,14
CA,Santa Clara County,5.1,14
CA,Santa Cruz County,7.9,14
CA,Shasta County,7.6,14
CA,Solano County,8.9,14
CA,Sonoma County,6.5,14
CA,Stanislaus County,16.1,14
CA,Sutter County,8.3,14
CA,Tulare County,23.6,14
CA,Ventura County,6.7,14
CA,Yolo County,8.8,14
CA,Yuba County,17.3,14
CO,Adams County,12.7,14
CO,Arapahoe County,8.4,14
CO,Boulder County,6.1,14
CO,Denver County,10.9,14
CO,Douglas County,2.1,14
CO,El Paso County,10.5,14
CO,Jefferson County,5.0,14
CO,Larimer County,6.4,14
CO,Mesa County,11.4,14
CO,Pueblo County,18.5,14
CO,Weld County,8.3,14
CT,Fairfield County,9.4,14
CT,Hartford County,15.3,14
CT,Litchfield County,8.0,14
CT,Middlesex County,8.5,14
CT,New Haven County,15.8,14
CT,New London County,13.6,14
CT,Tolland County,6.4,14
CT,Windham County,16.3,14
DE,Kent County,15.3,14
DE,New Castle County,12.3,14
DE,Sussex County,12.6,14
DC,District of Columbia,14.1,14
FL,Alachua County,11.2,14
FL,Bay County,17.3,14
FL,Brevard County,11.8,14
FL,Broward County,14.1,14
FL,Charlotte County,8.9,14
FL,Citrus County,16.2,14
FL,Clay County,13.9,14
FL,Collier County,8.8,14
FL,Columbia County,20.2,14
FL,Duval County,17.6,14
FL,Escambia County,15.6,14
FL,Flagler County,8.4,14
FL,Hernando County,14.7,14
FL,Highlands County,13.0,14
FL,Hillsborough County,15.8,14
FL,Indian River County,10.8,14
FL,Lake County,11.3,14
FL,Lee County,11.7,14
FL,Leon County,14.7,14
FL,Manatee County,11.6,14
FL,Marion County,14.3,14
FL,Martin County,6.7,14
FL,Miami-Dade County,25.3,14
FL,Monroe County,5.9,14
FL,Nassau County,12.3,14
FL,Okaloosa County,10.9,14
FL,Orange County,15.9,14
FL,Osceola County,21.4,14
FL,Palm Beach County,10.8,14
FL,Pasco County,14.2,14
FL,Pinellas County,12.0,14
FL,Polk County,15.2,14
FL,Putnam County,20.7,14
FL,St. Johns County,5.2,14
FL,St. Lucie County,13.0,14
FL,Santa Rosa County,14.5,14
FL,Sarasota County,7.2,14
FL,Seminole County,8.2,14
FL,Sumter County,5.8,14
FL,Volusia County,14.6,14
GA,Barrow County,15.8,14
GA,Bartow County,12.9,14
GA,Bibb County,22.8,14
GA,Bulloch County,15.7,14
GA,Carroll County,16.5,14
GA,Catoosa County,12.4,14
GA,Chatham County,14.7,14
GA,Cherokee County,7.6,14
GA,Clarke County,14.2,14
GA,Clayton County,23.6,14
GA,Cobb County,10.3,14
GA,Columbia County,7.3,14
GA,Coweta County,9.8,14
GA,DeKalb County,16.6,14
GA,Dougherty County,27.2,14
GA,Douglas County,16.3,14
GA,Fayette County,6.2,14
GA,Floyd County,17.2,14
GA,Forsyth County,3.7,14
GA,Fulton County,14.0,14
GA,Glynn County,17.8,14
GA,Gwinnett County,10.9,14
GA,Hall County,11.8,14
GA,Henry County,12.4,14
GA,Houston County,15.4,14
GA,Liberty County,13.2,14
GA,Lowndes County,21.1,14
GA,Muscogee County,19.4,14
GA,Newton County,22.9,14
GA,Paulding County,11.8,14
GA,Richmond County,25.5,14
GA,Rockdale County,14.1,14
GA,Troup County,19.4,14
GA,Walker County,15.5,14
GA,Walton County,15.1,14
GA,Whitfield County,14.7,14
HI,Hawaii County,19.0,14
HI,Honolulu County,10.5,14
HI,Kauai County,9.2,14
HI,Maui County,10.7,14
ID,Ada County,8.6,14
ID,Bannock County,14.2,14
ID,Bonneville County,12.9,14
ID,Canyon County,15.9,14
ID,Kootenai County,12.2,14
ID,Twin Falls County,13.0,14
IL,Adams County,13.4,14
IL,Champaign County,10.3,14
IL,Cook County,16.3,14
IL,DeKalb County,11.7,14
IL,DuPage County,6.5,14
IL,Kane County,11.1,14
IL,Kankakee County,16.8,14
IL,Kendall County,7.4,14
IL,Lake County,9.7,14
IL,LaSalle County,13.1,14
IL,McHenry County,6.5,14
IL,McLean County,10.2,14
IL,Macon County,14.5,14
IL,Madison County,14.0,14
IL,Peoria County,14.3,14
IL,Rock Island County,14.4,14
IL,St. Clair County,15.9,14
IL,Sangamon County,13.9,14
IL,Tazewell County,8.8,14
IL,Vermilion County,17.1,14
IL,Will County,9.8,14
IL,Williamson County,14.8,14
IL,Winnebago County,16.9,14
IN,Allen County,14.1,14
IN,Bartholomew County,14.3,14
IN,Clark County,9.5,14
IN,Delaware County,13.8,14
IN,Elkhart County,13.2,14
IN,Floyd County,9.0,14
IN,Grant County,16.3,14
IN,Hamilton County,4.7,14
IN,Hancock County,6.1,14
IN,Hendricks County,4.9,14
IN,Howard County,16.9,14
IN,Johnson County,9.2,14
IN,Kosciusko County,9.2,14
IN,Lake County,16.5,14
IN,LaPorte County,14.9,14
IN,Madison County,17.2,14
IN,Marion County,18.5,14
IN,Monroe County,8.4,14
IN,Morgan County,11.6,14
IN,Porter County,8.0,14
IN,St. Joseph County,13.6,14
IN,Tippecanoe County,10.1,14
IN,Vanderburgh County,15.2,14
IN,Vigo County,14.9,14
IN,Wayne County,19.1,14
IA,Black Hawk County,11.3,14
IA,Dallas County,8.8,14
IA,Dubuque County,11.8,14
IA,Johnson County,9.4,14
IA,Linn County,12.6,14
IA,Polk County,15.2,14
IA,Pottawattamie County,12.9,14
IA,Scott County,11.5,14
IA,Story County,8.0,14
IA,Woodbury County,16.1,14
KS,Butler County,7.4,14
KS,Douglas County,5.8,14
KS,Johnson County,3.9,14
KS,Leavenworth County,6.5,14
KS,Riley County,6.4,14
KS,Sedgwick County,11.9,14
KS,Shawnee County,11.0,14
KS,Wyandotte County,19.1,14
KY,Boone County,7.0,14
KY,Bullitt County,14.7,14
KY,Campbell County,8.4,14
KY,Christian County,18.8,14
KY,Daviess County,11.6,14
KY,Fayette County,13.4,14
KY,Hardin County,15.7,14
KY,Jefferson County,15.1,14
KY,Kenton County,15.0,14
KY,McCracken County,19.6,14
KY,Madison County,16.7,14
KY,Pike County,25.6,14
KY,Warren County,14.8,14
LA,Ascension Parish,11.3,14
LA,Bossier Parish,11.3,14
LA,Caddo Parish,19.2,14
LA,Calcasieu Parish,17.0,14
LA,East Baton Rouge Parish,13.6,14
LA,Iberia Parish,15.7,14
LA,Jefferson Parish,11.9,14
LA,Lafayette Parish,11.2,14
LA,Lafourche Parish,13.1,14
LA,Livingston Parish,15.8,14
LA,Orleans Parish,20.6,14
LA,Ouachita Parish,17.3,14
LA,Rapides Parish,19.7,14
LA,St. Landry Parish,16.1,14
LA,St. Tammany Parish,8.7,14
LA,Tangipahoa Parish,19.6,14
LA,Terrebonne Parish,16.2,14
ME,Androscoggin County,23.0,14
ME,Aroostook County,26.0,14
ME,Cumberland County,10.7,14
ME,Kennebec County,17.6,14
ME,Penobscot County,20.9,14
ME,York County,12.6,14
MD,Allegany County,21.1,14
MD,Anne Arundel County,6.9,14
MD,Baltimore County,11.3,14
MD,Calvert County,11.3,14
MD,Carroll County,6.7,14
MD,Cecil County,10.3,14
MD,Charles County,11.4,14
MD,Frederick County,7.2,14
MD,Harford County,7.1,14
MD,Howard County,4.5,14
MD,Montgomery County,6.5,14
MD,Prince George's County,12.4,14
MD,St. Mary's County,8.0,14
MD,Washington County,15.9,14
MD,Wicomico County,17.8,14
MD,Baltimore city,25.9,14
MA,Barnstable County,7.5,14
MA,Berkshire County,14.2,14
MA,Bristol County,16.6,14
MA,Essex County,14.6,14
MA,Franklin County,15.2,14
MA,Hampden County,22.8,14
MA,Hampshire County,12.0,14
MA,Middlesex County,7.6,14
MA,Norfolk County,7.6,14
MA,Plymouth County,11.9,14
MA,Suffolk County,20.3,14
MA,Worcester County,13.4,14
MI,Allegan County,10.4,14
MI,Bay County,15.8,14
MI,Berrien County,14.8,14
MI,Calhoun County,15.8,14
MI,Clinton County,7.5,14
MI,Eaton County,10.0,14
MI,Genesee County,23.7,14
MI,Grand Traverse County,12.4,14
MI,Ingham County,14.6,14
MI,Isabella County,14.0,14
